"","Cruise","ISO.DateTime.UTC","Year","Day","Month","Latitude","Longitude","absLatitude","Depth","CP","NP","CN","logCP","logNP","logCN","POCavg_uM","PONavg_uM","POPavg_nM","Nitrate","Nitrite","Phosphate","Temperature","Nutricline_1uM_Interp","PAR_MODIS_surfmean_umols","CHLOR_a_MODIS","MLD_Holte17","MLPAR_surfmean_umols","FeT_CESM","sp_Nutlim_CESM2","frac_dia_NOBM","frac_coc_NOBM","frac_cya_NOBM","frac_chloro_NOBM","region","area_weights","Omega_P_High","Omega_P_Med","Omega_P_Low","Omega_N_High","Omega_N_Med","Omega_N_Low","Omega_Fe_High","Omega_Fe_Med","Omega_Fe_Low","Theta"
"182","I9N",2016-04-15,2016,15,4,6.8731,89.055,6.8731,5,125.393700787402,19.0895669291339,6.5687032740397,4.83145839398177,2.94914195173564,1.88231644224613,2.548,0.3879,20.32,0,0,0.01,30.7,40.1,581.921296296296,0.1286325,22.0403930686337,351.67078148865,0.721403630450368,"N-lim",0.003396495,7.149258e-06,0.4395797,0.5570167,"Tropical",0.992813635986706,0.519671055,0.318495379,0.06595797,-0.348761637,0.04616638,-0.063413454,-0.238874105,-0.586069957,0.304134527,0.181749093
"183","I9N",2016-04-15,2016,15,4,7.0622,88.909,7.0622,5,124.105830475257,16.1636452719255,7.67808426795999,4.82113467317992,2.78276460141278,2.03837007176714,2.533,0.3299,20.41,0,0,0.01,31.1,41.9,651.249976851852,0.12215323,22.0403930686337,397.505270316991,0.721403630450368,"N-lim",0.003396495,7.149258e-06,0.4395797,0.5570167,"Tropical",0.992413266076738,0.533425951,0.422020599,0.063244381,-0.234242131,0.039041898,-0.029172652,-0.247517933,-0.402735139,0.305580991,0.128832357
"184","I9N",2016-04-15,2016,15,4,7.2411,88.771,7.2411,5,130.08,17.0133333333333,7.64576802507837,4.8681496457995,2.83399735036843,2.03415229543108,2.439,0.319,18.75,0,0,0.01,31.4,43.7,652.893518518518,NA,22.0403930686337,NA,0.721403630450368,"N-lim",0.003396495,7.149258e-06,0.4395797,0.5570167,"Tropical",0.992024540740683,0.931760007,0.599699672,0.270665751,-0.391018264,-0.202042269,0.320965478,-0.265816037,-0.660519453,0.176543046,0.161306819
"185","I9N",2016-04-15,2016,15,4,7.471,88.592,7.471,5,142.132867132867,20.1107226107226,7.06751666183715,4.9567623041561,3.00125313604414,1.95550916811196,2.439,0.3451,17.16,0,0,0.01,31.3,44,640.810150462963,0.110776275,22.0403930686337,398.379840357313,0.721403630450368,"N-lim",0.001710304,2.0806797e-06,0.45922628,0.5390613,"Tropical",0.991510799617825,1.053911346,0.716711525,0.081294868,-0.391144099,0.012318107,0.060714436,-0.244278927,-0.636262202,0.119082193,0.205569817
"186","I9N",2016-04-15,2016,15,4,7.6112,88.495,7.6112,5,131.988795518207,19.2773109243697,6.84684684684685,4.88271703654583,2.95892880457779,1.92378823196804,2.356,0.3441,17.85,0,0,0.01,31.3,44.3,648.564814814815,0.10425841,13.8418327224166,479.80526973302,0.937953998800367,"N-lim",0.001710304,2.0806797e-06,0.45922628,0.5390613,"Tropical",0.991189668247906,1.039117213,0.730776074,0.16200592,-0.504798143,-0.032374468,0.094486364,-0.243993519,-0.641749409,0.163448542,0.225180482
"187","I9N",2016-04-16,2016,16,4,7.9829,88.202,7.9829,5,113.242506811989,18.1307901907357,6.2458671475804,4.72953159715859,2.89761160852385,1.83191998863474,2.078,0.3327,18.35,0,0,0.01,31,61.5,657.939814814815,0.09073011,13.8418327224166,494.83635194673,0.937953998800367,"N-lim",0.001710304,2.0806797e-06,0.45922628,0.5390613,"Tropical",0.990309561030989,-0.348444081,-0.136016234,0.036735515,0.313917562,0.165213182,0.002273507,-0.247719301,-0.362401209,0.273736768,1.739376689
"188","I9N",2016-04-16,2016,16,4,8.3495,87.919,8.3495,5,132.430689877498,18.9490651192779,6.98877169105138,4.88605941330006,2.94175459623642,1.94430481706363,2.054,0.2939,15.51,0,0,0.01,31.1,43,661.62037037037,0.09059892,13.8418327224166,497.687698391242,0.937953998800367,"N-lim",0.0020168812,9.012278e-07,0.48189542,0.5160868,"Tropical",0.989400704994352,0.74035993,0.699579747,0.338928431,0.009899553,0.155825608,0.084292964,-0.265816037,-0.567916203,0.367824929,0.099392018
"189","I9N",2016-04-16,2016,16,4,8.4641,87.831,8.4641,5,126.16310892173,15.9715380405036,7.89924605894448,4.83757558504083,2.77080826569877,2.06676731934206,2.305,0.2918,18.27,0,0,0.01,31.1,48,658.009224537037,0.0872039,13.8418327224166,497.143925919292,0.937953998800367,"N-lim",0.0020168812,9.012278e-07,0.48189542,0.5160868,"Tropical",0.989108282630966,0.634502966,0.778388621,0.193658624,-0.056231728,0.13969522,0.042586766,-0.265816037,-0.633632549,0.238431105,0.136705145
"190","I9N",2016-04-16,2016,16,4,8.7201,87.632,8.7201,5,132.197614991482,17.6604202157865,7.48553054662379,4.88429788634321,2.87132598967112,2.01297189667209,2.328,0.311,17.61,0,0,0.01,31.6,52.9,658.402777777778,0.09000273,14.1945065822927,492.261327671659,1.09479855746031,"N-lim",0.003075263,9.880276e-07,0.5120212,0.48490256,"Tropical",0.988440761996765,0.531644782,0.366669258,0.290209287,-0.02243683,-0.333459836,0.53515667,-0.265816037,-0.606693578,-0.257075813,0.038925596
"191","I9N",2016-04-16,2016,16,4,9.0886,87.35,9.0886,5,122.708698190309,17.7524810274372,6.91219993423216,4.80981323910087,2.87652528234729,1.93328795675358,2.102,0.3041,17.13,0,0,0.01,32.6,62.7,660.231481481482,0.08609861,15.3130135717548,485.765623639045,1.15439161891118,"N-lim",0.0023250694,2.8558075e-06,0.50742406,0.49024802,"Tropical",0.987445255526534,0.290877305,0.360156334,-0.091418842,0.42107136,0.191557005,0.105375888,-0.265816037,-0.495384149,0.131490217,1.978109871
"192","I9N",2016-04-16,2016,16,4,9.219,87.25,9.219,5,120.20316027088,18.4593679458239,6.51177010088658,4.78918331352654,2.9155719893674,1.87361132415913,2.13,0.3271,17.72,0,0,0.01,31.3,64.2,654.976851851852,0.082795106,15.3130135717548,484.224185385532,1.15439161891118,"N-lim",0.0023250694,2.8558075e-06,0.50742406,0.49024802,"Tropical",0.987083192188201,0.390371332,0.47805141,0.333155232,0.239470327,0.072143481,0.148556301,-0.265816037,-0.614324366,0.68146568,0.021221698
"193","I9N",2016-04-16,2016,16,4,9.4582,87.069,9.4582,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.01,31.4,65.8,664.282407407407,0.08971907,15.3130135717548,486.238548069444,1.15439161891118,"N-lim",0.0029647104,3.1574205e-06,0.5165001,0.48053196,"Tropical",0.986405749145618,1.730041231,1.221287788,0.173577557,0.527062678,0.435404155,0.104172665,-0.265816037,-0.613146139,0.328689152,0.143030213
"194","I9N",2016-04-17,2016,17,4,9.6582,87.377,9.6582,5,119.52380952381,18.9659863945578,6.30200860832138,4.78351559440241,2.94264718510168,1.84086840930073,1.757,0.2788,14.7,0,0,0.01,30.9,67,655.324074074074,0.093420796,16.9714287519002,462.144437089419,1.2986630317755,"N-lim",0.0029647104,3.1574205e-06,0.5165001,0.48053196,"Tropical",0.985826127789775,2.089657527,1.318649529,0.519483388,0.365679767,0.211538639,0.247853906,-0.265816037,-0.692616157,0.535774457,0.129237898
"195","I9N",2016-04-17,2016,17,4,9.9666,87.571,9.9666,5,123.827160493827,17.0123456790123,7.27866473149492,4.81888672628354,2.83393929690117,1.98494742938238,2.006,0.2756,16.2,0,0,0.01,31,66.1,663.819444444444,0.095761575,13.5008649457368,499.506545185719,1.2296600616537,"N-lim",0.0043629976,8.830242e-07,0.53193074,0.46370533,"Tropical",0.984908812141791,0.655632761,0.888445562,0.270802079,0.353100788,-0.114436528,-0.03371919,-0.265816037,-0.664629597,0.958848401,0.076077645
"196","I9N",2016-04-17,2016,17,4,9.9663,87.299,9.9663,5,131.491002570694,17.159383033419,7.66292134831461,4.87893842776133,2.84254513965,2.03639328811132,2.046,0.267,15.56,0,0,0.01,31.6,64,660.046296296296,0.096143365,16.9714287519002,463.600067089379,1.2986630317755,"N-lim",0.0029647104,3.1574205e-06,0.5165001,0.48053196,"Tropical",0.984909718341972,0.962257895,0.776811045,0.261678324,0.227436536,0.047999044,0.358929122,-0.265816037,-0.614957363,0.186483145,0.094855875
"197","I9N",2016-04-17,2016,17,4,9.8279,86.782,9.8279,5,126.078680203046,17.1319796954315,7.35925925925926,4.83690615812208,2.84094687456864,1.99595928355344,1.987,0.27,15.76,0.02,0,0.01,31,47,663.796261574074,0.09523805,16.9714287519002,466.85619535455,1.2986630317755,"N-lim",0.0029647104,3.1574205e-06,0.5165001,0.48053196,"Tropical",0.985324898676781,1.451000949,0.986000205,0.240568419,0.245749553,0.172819352,0.240965215,-0.265816037,-0.641371971,0.460582788,0.104529757
"198","I9N",2016-04-17,2016,17,4,9.895,86.506,9.895,5,117.490247074122,17.5097529258778,6.70998886000743,4.76635532651473,2.86275803574006,1.90359729077468,1.807,0.2693,15.38,0.034,0,0.01,31,50.8,661.782407407407,0.09855519,16.9714287519002,463.188556767902,1.2986630317755,"N-lim",0.0029647104,3.1574205e-06,0.5165001,0.48053196,"Tropical",0.985124326048136,2.151748182,1.388652211,0.483109825,0.432819062,0.23779867,0.252745257,-0.265816037,-0.588886079,0.607654133,0.146595922
"199","I9N",2016-04-17,2016,17,4,9.9689,86.2,9.9689,5,NA,NA,NA,NA,NA,NA,NA,NA,11.72,0.05,0,0.01,30.9,54.6,660.486111111111,0.09796346,17.537937942687,457.586864821582,1.3760490110144,"N-lim",0.0022553199,6.4223277e-06,0.49661782,0.5011205,"Tropical",0.98490186371001,2.813390749,1.365394659,0.354738654,0.48364856,0.405178733,0.238044818,-0.265816037,-0.580727974,0.423908153,0.153201314
"200","I9N",2016-04-18,2016,18,4,9.9649,86.059,9.9649,5,123.823316437364,18.1824764663287,6.81003584229391,4.8188556820755,2.90045829874234,1.91839738333317,1.71,0.2511,13.81,0.037,0,0.01,30.7,66.4,663.125,0.09393914,17.537937942687,462.220599806346,1.3760490110144,"N-lim",0.0022553199,6.4223277e-06,0.49661782,0.5011205,"Tropical",0.984913946919126,2.42272755,1.425560999,0.417238173,0.452735509,0.357483948,0.110822604,-0.265816037,-0.636187272,0.368371652,0.156203168
"201","I9N",2016-04-18,2016,18,4,9.9532,85.657,9.9532,5,118.902015288395,16.5670604586518,7.17701342281879,4.77829975299292,2.80741641429192,1.970883338701,1.711,0.2384,14.39,0,0,0.01,30.7,78.3,658.518518518519,0.08907149,17.537937942687,462.506321699718,1.3760490110144,"N-lim",0.0022553199,6.4223277e-06,0.49661782,0.5011205,"Tropical",0.984949262750057,1.49030626,1.31311338,0.436151931,0.305629572,0.190803852,0.276285619,-0.265816037,-0.696443472,0.296746444,0.121781279
"202","I9N",2016-04-18,2016,18,4,9.9639,85.42,9.9639,5,132.16679076694,17.1705137751303,7.69731136166522,4.88406469137437,2.84319359729981,2.04087109407456,1.775,0.2306,13.43,0,0,0.01,31.1,73.1,667.5,0.088056594,18.2533885507928,463.337154588498,1.48901995271444,"N-lim",0.0022553199,6.4223277e-06,0.49661782,0.5011205,"Tropical",0.984916966971352,2.197678551,1.371923982,0.313074964,0.5008921,0.392191284,0.230888506,-0.265816037,-0.635065694,0.42459097,0.132528069
"203","I9N",2016-04-18,2016,18,4,9.9753,85.174,9.9753,5,136.947791164659,17.7242302543507,7.72658610271903,4.9195997668069,2.87493264435818,2.04466712244872,2.046,0.2648,14.94,0,0,0.01,31.4,67.9,664.560185185185,0.0846475,18.2533885507928,463.935985750928,1.48901995271444,"N-lim",0.0022553199,6.4223277e-06,0.49661782,0.5011205,"Tropical",0.984882520590842,0.365130811,0.461742408,0.216891841,0.04458884,0.071678236,0.157808754,-0.265816037,-0.553365311,0.375912106,0.053544134
"204","I9N",2016-04-18,2016,18,4,9.9724,84.753,9.9724,5,127.24795640327,16.9141689373297,7.52315747080145,4.84613759560242,2.82815166932775,2.01798592627467,1.868,0.2483,14.68,0,0,0.01,31.3,77.1,659.606458333333,NA,18.2533885507928,NA,1.48901995271444,"N-lim",0.0019153819,6.9898483e-06,0.4761617,0.521916,"Tropical",0.984891286964292,0.380506533,0.551144402,-0.130847767,0.688598333,0.060387499,0.235988289,-0.265816037,-0.562142877,-0.117848914,1.986818883
"205","I9N",2016-04-18,2016,18,4,9.3383,85.036,9.3383,5,130.368311327311,19.5760945100764,6.65956691515797,4.87036360866689,2.97430915398305,1.89605445468384,1.876,0.2817,14.39,0,0,0.01,30.9,73.6,661.412037037037,0.084448576,33.3092355327455,356.022835227203,NA,"N-lim",0.0022553199,6.4223277e-06,0.49661782,0.5011205,"Tropical",0.986747470062848,0.448608452,0.479615307,0.155277383,0.170133027,0.145621623,0.040253883,-0.265816037,-0.575615249,0.358910202,0.07115812
"206","I9N",2016-04-19,2016,19,4,8.8577,85.25,8.8577,5,116.827586206897,18.7931034482759,6.21651376146789,4.76069922578547,2.93348996467677,1.8272092611087,1.694,0.2725,14.5,0,0,0.01,30.9,70.1,609.513888888889,0.08801752,33.3092355327455,324.934264152986,NA,"N-lim",0.0017747281,5.615463e-06,0.5016078,0.49661186,"Tropical",0.988073815213868,0.481960406,0.371921877,0.31030118,0.067576997,0.093151769,0.037471457,-0.265816037,-0.465785421,0.399279367,0.042447048
"207","I9N",2016-04-19,2016,19,4,8.2566,85.52,8.2566,5,119.825268817204,16.5255376344086,7.25091500610004,4.78603458845819,2.8049069198172,1.98112766864099,1.783,0.2459,14.88,0,0,0.01,31,68.6,607.662037037037,0.10180247,17.0038544224099,423.064668976395,NA,"N-lim",0.0015081749,4.4201834e-06,0.49281868,0.5056687,"Tropical",0.989634851090338,1.423215797,0.791741806,0.283676395,0.460287443,0.415070395,0.274981628,-0.265816037,-0.558779903,0.53953806,0.074102751
"208","I9N",2016-04-19,2016,19,4,7.7471,85.747,7.7471,5,129.29347826087,16.4836956521739,7.84371909000989,4.86208484568802,2.8023717500796,2.05971309560842,2.379,0.3033,18.4,0,0,0.01,31.1,67.2,607.106481481482,0.10669238,17.0038544224099,419.798448914465,NA,"N-lim",0.0014187923,3.3157357e-06,0.472066,0.5265119,"Tropical",0.990872721536588,1.083458464,0.55012836,0.286605509,-0.548488188,0.049414681,0.147240608,-0.265816037,-0.578362533,0.401340058,0.190218388
"209","I9N",2016-04-19,2016,19,4,8.0402,85.893,8.0402,5,132.926045016077,17.7299035369775,7.49727965179543,4.88979292105653,2.87525267940451,2.01454024165202,2.067,0.2757,15.55,0,0.006,0.01,31.2,72.6,584.374976851852,0.097857006,17.0038544224099,409.164669801111,NA,"N-lim",0.0015081749,4.4201834e-06,0.49281868,0.5056687,"Tropical",0.990170178048565,0.47684516,0.447575431,0.269352083,0.100402004,-0.093659312,0.374398679,-0.265816037,-0.600442914,0.27042354,0.025989293
"210","I9N",2016-04-19,2016,19,4,8.266,86.006,8.266,5,126.388888888889,17.5793650793651,7.18961625282167,4.83936357348889,2.86672577552776,1.97263779796113,1.911,0.2658,15.12,0,0.01,0.01,31,78.1,640.625,0.09504539,17.0038544224099,450.405134889068,NA,"N-lim",0.0015081749,4.4201834e-06,0.49281868,0.5056687,"Tropical",0.989611277533368,0.365183892,0.43855933,0.143028747,0.181265117,0.007042145,0.167949925,-0.265816037,-0.509311981,0.415149324,0.018400995
"211","I9N",2016-04-19,2016,19,4,8.4999,86.123,8.4999,5,126.192121630961,19.1706979958535,6.58255227108868,4.83780552051152,2.95338296723734,1.88442255327418,1.826,0.2774,14.47,0,0.006,0.01,30.9,70.3,640.231481481482,0.08889712,17.0038544224099,454.336117199409,NA,"N-lim",0.0015081749,4.4201834e-06,0.49281868,0.5056687,"Tropical",0.989016121336499,0.351612658,0.654854283,0.444490627,0.061524132,0.153484182,0.326250486,-0.265816037,-0.627077895,0.743533096,0.038283449
"212","I9N",2016-04-19,2016,19,4,8.7867,86.266,8.7867,5,121.524064171123,18.4090909090909,6.60130718954248,4.80011230219109,2.91284461374822,1.88726768844287,1.818,0.2754,14.96,0,0,0.01,31,62.5,660.856481481481,0.09186984,19.1741870929254,448.037131207956,NA,"N-lim",0.0023250694,2.8558075e-06,0.50742406,0.49024802,"Tropical",0.988263867238639,1.145487003,0.799877149,0.424751646,0.243457149,0.375367725,0.026468294,-0.265816037,-0.626893625,0.397608985,0.082736486
"213","I9N",2016-04-20,2016,20,4,9.0694,86.406,9.0694,5,119.382964453387,18.0482897384306,6.61464139725009,4.78233651450948,2.89305092895621,1.88928558555327,1.78,0.2691,14.91,0,0,0.01,30.9,64.2,664.00462962963,0.08937113,19.1741870929254,452.079194032941,NA,"N-lim",0.0023250694,2.8558075e-06,0.50742406,0.49024802,"Tropical",0.987498133523878,0.92041861,0.829952121,0.504315743,0.193469221,0.118220275,0.218504757,-0.265816037,-0.632313614,0.786949389,0.058392348
"214","I9N",2016-04-20,2016,20,4,9.307,86.524,9.307,5,128.887070376432,18.494271685761,6.96902654867257,4.85893659751628,2.91746104552884,1.94147555198745,1.575,0.226,12.22,0,0,0.01,31.1,66,631.759259259259,0.08972875,15.3130135717548,462.426116735762,1.15439161891118,"N-lim",0.0023250694,2.8558075e-06,0.50742406,0.49024802,"Tropical",0.986835965410493,1.856198606,1.148288468,0.387148805,0.382149405,0.441418661,0.198479461,-0.265816037,-0.583578489,0.614001558,0.126988949
"215","I9N",2016-04-20,2016,20,4,9.5941,86.664,9.5941,5,138.382236320381,18.5408406026963,7.46364414029085,4.9300196846597,2.91997589906114,2.01004378559856,1.745,0.2338,12.61,0,0,0.01,31,58.8,656.203703703704,0.09432004,16.9714287519002,462.144637141205,1.2986630317755,"N-lim",0.0029647104,3.1574205e-06,0.5165001,0.48053196,"Tropical",0.986013204758801,2.671352682,1.331000569,0.767508503,0.244991708,0.271829377,0.61949166,-0.265816037,-0.594860744,1.006295824,0.095945512
"216","I9N",2016-04-20,2016,20,4,9.827,86.799,9.827,5,NA,NA,NA,NA,NA,NA,NA,NA,12.36,0,0,0.01,31.3,51.5,663.796261574074,0.09523805,16.9714287519002,466.85619535455,1.2986630317755,"N-lim",0.0029647104,3.1574205e-06,0.5165001,0.48053196,"Tropical",0.985327579736794,2.371601705,1.26498256,0.26562178,0.735795692,0.411811942,0.277567752,-0.265816037,-0.533859834,0.572131833,0.117665997
"217","I9N",2016-04-20,2016,20,4,10.102,86.945,10.102,5,122.877511341542,16.7206740116656,7.34883720930233,4.8111880164399,2.81664591854655,1.99454209789335,1.896,0.258,15.43,0,0.006,0.01,31.1,56.7,660.671296296296,0.09660593,16.9714287519002,463.724353529384,1.2986630317755,"N-lim",0.0034898676,2.996213e-06,0.5217471,0.47476,"Tropical",0.984497057921107,1.712655435,0.954798162,0.513346929,0.10468639,-0.177888654,0.355404927,-0.265816037,-0.709565896,-0.061576978,0.164872385
"218","I9N",2016-04-20,2016,20,4,10.3,87.062,10.3,5,124.222086638194,18.5173886516168,6.70840197693575,4.82207098491468,2.91871021774381,1.90336076717086,2.036,0.3035,16.39,0,0.01,0.01,31.7,61.9,664.74537037037,0.09631364,16.9714287519002,466.783884933455,1.2986630317755,"N-lim",0.0034898676,2.996213e-06,0.5217471,0.47476,"Tropical",0.983885037933542,1.890248396,1.254975543,0.576855005,0.319105381,0.020019407,0.490063632,-0.265816037,-0.622055373,0.879274663,0.123870834
"219","I9N",2016-04-20,2016,20,4,10.491,87.176,10.491,5,119.533527696793,17.6034985422741,6.79032792315336,4.78359689852051,2.86809766310084,1.91549923541966,2.05,0.3019,17.15,0,0.006,0.01,31.2,64.4,666.435162037037,0.09714131,16.9714287519002,467.404053753006,1.2986630317755,"N-lim",0.0034898676,2.996213e-06,0.5217471,0.47476,"Tropical",0.983283520922821,2.090052333,1.327067015,0.403722376,0.365815616,0.339919854,0.142103203,-0.265816037,-0.632856284,0.387051025,0.159039891
"220","I9N",2016-04-20,2016,20,4,10.772,87.344,10.772,5,107.96812749004,16.3118952760387,6.61898115840893,4.68183606773601,2.79189461319507,1.88994145454094,1.897,0.2866,17.57,0,0,0.01,31,66.8,661.342592592593,0.096067,14.1015233913595,491.535912351074,1.40953907975927,"N-lim",0.0038318245,2.5186714e-06,0.5248043,0.47136134,"Tropical",0.982378705215192,1.494851328,0.98890181,0.455544924,0.274330468,0.156841413,0.194780283,-0.265816037,-0.584301236,0.503824096,0.116095839
"221","I9N",2016-04-21,2016,21,4,11.044,87.505,11.044,5,119.497240956468,18.1545064377682,6.5822357311719,4.78329328287464,2.89891881847462,1.88437446440002,1.949,0.2961,16.31,0,0.006,0.01,31.2,71.8,667.083333333333,0.096397996,12.7344979049391,509.357337508901,1.33775762515143,"N-lim",0.005358802,3.3299418e-07,0.5539739,0.44066694,"Tropical",0.981480363220688,1.243083644,1.014921284,0.525875891,0.111311123,0.073473258,0.324478292,-0.265816037,-0.61212852,0.69024753,0.125458308
"222","I9N",2016-04-21,2016,21,4,11.243,87.623,11.243,5,118.947368421053,17.0175438596491,6.98969072164948,4.77868111309989,2.83424480366288,1.94443630943701,1.695,0.2425,14.25,0,0.01,0.01,31.2,76.7,658.726851851852,0.09783574,12.7344979049391,502.157490466591,1.33775762515143,"N-lim",0.005358802,3.3299418e-07,0.5539739,0.44066694,"Tropical",0.980809107862652,2.30562435,1.195661425,0.295260151,0.473286144,0.361364163,0.259812607,-0.265816037,-0.646965745,0.53464054,0.127002893
"223","I9N",2016-04-21,2016,21,4,11.508,87.781,11.508,5,128.282828282828,18.6599326599327,6.87477444965716,4.85423742231209,2.92637858662022,1.92785883569187,1.905,0.2771,14.85,0,0.016,0.01,31.2,69.6,667.916666666667,0.096412055,12.8176415439155,509.13230544117,1.42775784479454,"N-lim",0.005268723,2.2633111e-07,0.5523226,0.4424084,"Tropical",0.979896858053824,0.803967513,0.640809446,0.66847903,0.093249596,0.128149371,0.288911957,-0.265816037,-0.646707312,0.762261188,0.040729681
"224","I9N",2016-04-21,2016,21,4,11.715,87.903,11.715,5,139.710365853659,18.5594512195122,7.52772073921971,4.93957146432376,2.9209791590067,2.01859230531706,1.833,0.2435,13.12,0,0.02,0.01,32,62.5,655.625,0.09143032,12.8176415439155,502.669718595078,1.42775784479454,"N-lim",0.005268723,2.2633111e-07,0.5523226,0.4424084,"Tropical",0.979169687475158,2.02317034,1.223576746,0.667574405,0.188308489,0.177211158,0.308222601,-0.265816037,-0.638028609,0.485036823,0.135775007
"225","I9N",2016-04-21,2016,21,4,11.97,88.056,11.97,5,142.193173565723,18.9034132171387,7.52208989627353,4.95718651034989,2.93934249925996,2.01784401108994,1.958,0.2603,13.77,0,0.009,0.01,31,64.6,666.296296296296,0.1103785,12.8176415439155,500.168379582296,1.42775784479454,"N-lim",0.005268723,2.2633111e-07,0.5523226,0.4424084,"Tropical",0.97825632895322,1.925860438,0.967984913,0.206823847,-0.022755484,-0.245615907,0.463731335,-0.247145289,-0.652984318,-0.036407462,0.166353389
"226","I9N",2016-04-21,2016,21,4,12.188,88.181,12.188,5,134.429824561404,18.6184210526316,7.22025912838634,4.90104231240992,2.92415146979101,1.97689084261891,1.839,0.2547,13.68,0,0,0.01,31.1,66.7,669.00462962963,0.10552168,12.8176415439155,504.814037512593,1.42775784479454,"N-lim",0.0052827545,1.9478485e-07,0.53997195,0.4547451,"Tropical",0.977460132610514,2.550117072,1.217107438,0.500793794,0.119707115,-0.111700601,0.558346144,-0.265816037,-0.642800816,0.376974912,0.164854209
"227","I9N",2016-04-21,2016,21,4,12.474,88.354,12.474,5,127.066569129481,17.4469641550841,7.28301886792453,4.84471111550525,2.85916565959254,1.98554545591271,1.737,0.2385,13.67,0,0,0.01,30.9,71.6,670.138888888889,0.094014965,12.8176415439155,512.241710514704,1.42775784479454,"N-lim",0.0052827545,1.9478485e-07,0.53997195,0.4547451,"Tropical",0.976394123777725,2.355883816,1.459785239,0.563259873,0.636837433,0.308234601,0.426368945,-0.265816037,-0.616523844,0.587069059,0.113393674
"228","I9N",2016-04-21,2016,21,4,12.658,88.465,12.658,5,128.981132075472,19.6452830188679,6.56550134460238,4.85966613068336,2.97783725956829,1.88182887111507,1.709,0.2603,13.25,0,0,0.01,30.9,76.5,669.791666666667,0.09195241,12.7192393960442,514.214355798904,1.48170790635049,"PN-colim",0.0052827545,1.9478485e-07,0.53997195,0.4547451,"Tropical",0.975695437516855,1.95379055,1.144050804,0.644235506,0.418982548,0.236051673,0.468541507,-0.265816037,-0.670000196,0.520202878,0.092853869
"229","I9N",2016-04-22,2016,22,4,12.858,88.583,12.858,5,118.926758520667,17.8462654097172,6.66395774075579,4.77850782901303,2.8817942655918,1.89671356342123,1.64,0.2461,13.79,0.008,0,0.01,30.8,72.8,673.958333333333,0.12634778,13.47003569097,490.65343616504,1.38399022398517,"N-lim",0.0056632687,1.3894011e-07,0.5208328,0.47350386,"Tropical",0.974924583167341,1.922104311,1.151336062,0.343848819,0.321876972,0.384374456,0.084116537,-0.265816037,-0.639122969,0.320389192,0.143089906
"230","I9N",2016-04-22,2016,22,4,13.13,88.744,13.13,5,130.652866242038,19.2197452229299,6.79784589892295,4.87254393005004,2.95593814762338,1.91660578242666,1.641,0.2414,12.56,0.02,0,0.01,30.6,69,673.472222222222,0.12893942,13.47003569097,489.02319156605,1.38399022398517,"N-lim",0.0056632687,1.3894011e-07,0.5208328,0.47350386,"Tropical",0.973857159426895,2.144537479,1.237531362,0.566981599,0.391894054,0.175869635,0.408843308,-0.265816037,-0.645741301,0.729623217,0.111874406
"231","I9N",2016-04-22,2016,22,4,13.394,88.901,13.394,5,136.073423782921,19.6727853152434,6.91683569979716,4.91319462080964,2.97923622457477,1.93395839623487,1.705,0.2465,12.53,0.009,0,0.01,30.7,68,670.185185185185,0.12826718,13.47003569097,486.963992658195,1.38399022398517,"N-lim",0.009010409,4.8535127e-09,0.4955043,0.49548534,"Tropical",0.972800141459215,1.717705806,1.036192549,0.528572296,0.338241565,0.249666834,0.367936544,-0.265816037,-0.643878987,0.629361944,0.090583438
"232","I9N",2016-04-22,2016,22,4,13.813,89.151,13.813,5,144.470404984424,16.4096573208723,8.80398671096346,4.97307467677972,2.79787002254833,2.17520465423139,1.855,0.2107,12.84,0,0,0.01,30.9,72,669.097199074074,0.13152952,12.4169813262406,496.285169260848,1.36431079590693,"PN-colim",0.009010409,4.8535127e-09,0.4955043,0.49548534,"Tropical",0.971080133388195,1.785177422,0.856474308,0.271404957,0.20477683,-0.198151337,0.553162882,-0.265816037,-0.642027228,-0.171602351,0.134420065
"233","I9N",2016-04-22,2016,22,4,14.074,89.306,14.074,5,140.7204385278,18.0109631949883,7.81304347826087,4.94677521673911,2.89098063887875,2.05579457786036,1.797,0.23,12.77,0,0,0.01,30.9,76.9,662.476851851852,NA,12.4169813262406,NA,1.36431079590693,"PN-colim",0.009309289,9.837992e-09,0.4642175,0.52647316,"Tropical",0.969982464407901,2.196726045,1.035276157,0.268023678,0.361851582,0.215351311,0.17859696,-0.265816037,-0.554645563,0.325670485,0.138163533
"234","I9N",2016-04-22,2016,22,4,14.45,89.532,14.45,5,120.999324780554,19.4328156650912,6.22654621264767,4.79578496525517,2.96696316617356,1.82882179908161,1.792,0.2878,14.81,0,0,0.01,30.5,69.4,664.027777777778,NA,12.6863377626249,NA,1.27297453582287,"N-lim",0.009309289,9.837992e-09,0.4642175,0.52647316,"Tropical",0.968365769479699,1.307502137,0.825198886,0.381962555,-0.152847253,0.070793914,0.21236039,-0.265816037,-0.663736182,0.483392609,0.142021081
