"","Cruise","ISO.DateTime.UTC","Year","Day","Month","Latitude","Longitude","absLatitude","Depth","CP","NP","CN","logCP","logNP","logCN","POCavg_uM","PONavg_uM","POPavg_nM","Nitrate","Nitrite","Phosphate","Temperature","Nutricline_1uM_Interp","PAR_MODIS_surfmean_umols","CHLOR_a_MODIS","MLD_Holte17","MLPAR_surfmean_umols","FeT_CESM","sp_Nutlim_CESM2","frac_dia_NOBM","frac_coc_NOBM","frac_cya_NOBM","frac_chloro_NOBM","region","area_weights"
"1150","P18",2016-12-13,2016,13,12,-8.2905,-105.4,8.2905,5,131.849611063094,21.7070008643042,6.07405932709536,4.88166196295114,3.07763482899047,1.80402713396067,3.051,0.5023,23.14,NA,NA,NA,NA,NA,617.685185185185,0.1444713,46.7312736478287,228.888835451636,0.0386866278943021,"Fe-lim",0.121475145,0.0001253675,0.0658111,0.8125884,"Tropical",0.989549710631506
"1151","P18",2016-12-13,2016,13,12,-8.8893,-104.55,8.8893,5,105.674603174603,17.8214285714286,5.92963705188154,4.66036459129655,2.88040158557631,1.77996300572024,2.663,0.4491,25.2,NA,NA,NA,NA,NA,638.958333333333,0.13040175,79.9013073144798,155.275551117021,0.0383534023834509,"Fe-lim",0.056915928,0.00016978555,0.16106993,0.7818444,"Tropical",0.98798874074157
"1152","P18",2016-12-13,2016,13,12,-9.2864,-104.24,9.2864,5,137.942425672487,22.4492685228882,6.14462896783687,4.92683639283104,3.11125803115803,1.81557836167301,2.923,0.4757,21.19,NA,NA,NA,NA,NA,589.768518518519,0.13374984,43.8330288273413,235.104304195033,0.0380677520093187,"Fe-lim",0.056915928,0.00016978555,0.16106993,0.7818444,"Tropical",0.98689404766088
"1153","P18",2016-12-14,2016,14,12,-9.4098,-103.82,9.4098,5,129.776785714286,20.71875,6.26373626373626,4.86581594169788,3.03103908738614,1.83477685431175,2.907,0.4641,22.4,NA,NA,NA,NA,NA,571.689780092593,0.114153855,43.8330288273413,239.295758175794,0.0380677520093187,"Fe-lim",0.03759667,0.00030551752,0.29257047,0.6695273,"Tropical",0.986544211533004
"1154","P18",2016-12-14,2016,14,12,-9.5692,-103.6,9.5692,5,136.375838926175,21.2975391498881,6.40336134453782,4.91541459574696,3.05859153317184,1.85682306257512,3.048,0.476,22.35,NA,NA,NA,NA,NA,579.259259259259,0.1127658,70.5508546036381,166.652813730592,0.0381225817140951,"Fe-lim",0.035199318,0.00028844585,0.29724684,0.6672654,"Tropical",0.986085543045999
"1155","P18",2016-12-14,2016,14,12,-10.222,-103,10.222,5,114.65306122449,18.9020408163265,6.06564456920751,4.74191070955356,2.93926989593603,1.80264081361754,2.809,0.4631,24.5,NA,NA,NA,NA,NA,679.12037037037,0.1283789,61.7383995383756,209.03175170202,0.0378442295769776,"Fe-lim",0.03134551,0.00054495427,0.37467286,0.59343666,"Tropical",0.984127539759537
"1156","P18",2016-12-14,2016,14,12,-10.5,-103,10.5,5,130.982811811371,21.308946672543,6.14684591520165,4.8750661070459,3.0591270161016,1.8159390909443,2.972,0.4835,22.69,NA,NA,NA,NA,NA,676.226851851852,0.13000415,61.7383995383756,207.185178252902,0.0378442295769776,"Fe-lim",0.03134551,0.00054495427,0.37467286,0.59343666,"Tropical",0.983254907563955
"1157","P18",2016-12-15,2016,15,12,-11,-103,11,5,129.835924006908,21.986183074266,5.90534171249018,4.86627153028373,3.09041421397846,1.77585731630528,3.007,0.5092,23.16,NA,NA,NA,NA,NA,685.162013888889,0.11336736,41.6066487067981,297.980610419114,0.0378844856901983,"Fe-lim",0.031467367,0.0012358223,0.4429797,0.5243171,"Tropical",0.981627183447664
"1158","P18",2016-12-15,2016,15,12,-11.38,-103,11.38,5,144.746215494212,24.7284060552093,5.85343896290961,4.97498197099361,3.2079526255624,1.76702934543121,3.251,0.5554,22.46,NA,NA,NA,NA,NA,698.310185185185,0.118261166,41.6066487067981,299.947587763132,0.0378844856901983,"Fe-lim",0.02804041,0.002673184,0.51357746,0.45570892,"Tropical",0.980340110326393
"1159","P18",2016-12-15,2016,15,12,-12.369,-103,12.369,5,114.032048505847,17.141619748809,6.65234967155129,4.73647953612991,2.84150940980206,1.89497012632784,2.633,0.3958,23.09,NA,NA,NA,NA,NA,662.083333333333,0.110451594,45.5369359526612,272.43934395745,0.0378727933826317,"Fe-lim",0.019674234,0.0056684283,0.59696,0.37769732,"Tropical",0.976788318367142
"1160","P18",2016-12-15,2016,15,12,-12.574,-103,12.574,5,137.086092715232,22.7861873226112,6.01619265102761,4.92060914243854,3.12615453319408,1.79445460924445,2.898,0.4817,21.14,NA,NA,NA,NA,NA,708.773148148148,0.11221147,63.7426938331919,222.968476945595,0.0375396585378107,"Fe-lim",0.019674234,0.0056684283,0.59696,0.37769732,"Tropical",0.976015651717178
"1161","P18",2016-12-16,2016,16,12,-12.999,-103,12.999,5,130.86917562724,19.5833333333333,6.68268130862503,4.87419816487463,2.97467886435616,1.89951930051847,2.921,0.4371,22.32,NA,NA,NA,NA,NA,664.861111111111,NA,63.7426938331919,NA,0.0375396585378107,"Fe-lim",0.013295149,0.012517839,0.6692694,0.3049176,"Tropical",0.974373990773384
"1162","P18",2016-12-16,2016,16,12,-13.488,-103,13.488,5,129.045817570408,21.3240857503153,6.05164596885472,4.86016751626638,3.05983722025778,1.8003302960086,3.07,0.5073,23.79,NA,NA,NA,NA,NA,660.324097222222,0.10748012,63.7426938331919,210.978917587541,0.0375396585378107,"Fe-lim",0.010509892,0.024186714,0.712312,0.25299147,"Tropical",0.972418791753534
"1163","P18",2016-12-16,2016,16,12,-14.5,-103,14.5,5,132.519222071461,20.8819538670285,6.34611219406541,4.88672770714176,3.03888533464359,1.84784237249817,2.93,0.4617,22.11,NA,NA,NA,NA,NA,651.805555555556,0.10559984,48.7688195688906,258.775347729442,0.0370923418809843,"Fe-lim",0.009359757,0.032155883,0.73555094,0.2229334,"Tropical",0.968147640378108
"1164","P18",2016-12-17,2016,17,12,-14.876,-103,14.876,5,131.601731601732,20.9042809042809,6.29544408651634,4.87978017687252,3.03995396595241,1.83982621092011,2.736,0.4346,20.79,NA,NA,NA,NA,NA,720.138888888889,0.08416809,40.5948814019184,345.843307129105,0.0365880426594911,"Fe-lim",0.0084816795,0.040147092,0.7519222,0.19944903,"Tropical",0.966483702070714
"1165","P18",2016-12-17,2016,17,12,-15.001,-103,15.001,5,117.007730786721,17.8217371532515,6.56545036999234,4.76224000771507,2.88041890063892,1.88182110707616,2.573,0.3919,21.99,NA,NA,NA,NA,NA,717.222222222222,0.0842567,40.5948814019184,344.346300063791,0.0365880426594911,"Fe-lim",0.0084816795,0.040147092,0.7519222,0.19944903,"Subtropical",0.965921308897446
"1166","P18",2016-12-17,2016,17,12,-15.5,-103,15.5,5,174.695606140815,30.582318687136,5.71230742599965,5.16304506594115,3.4204220212738,1.74262304466735,3.3,0.5777,18.89,NA,NA,NA,NA,NA,664.212962962963,0.085801795,40.5948814019184,317.35567975913,0.0365880426594911,"Fe-lim",0.008089425,0.057430953,0.76687336,0.16760632,"Subtropical",0.963630453208623
"1167","P18",2016-12-17,2016,17,12,-16.501,-103,16.501,5,103.248587570621,16.3747645951036,6.30534790109258,4.63713955204415,2.79574140554644,1.84139814649771,2.193,0.3478,21.24,NA,NA,NA,NA,NA,671.041666666667,0.07774612,40.686112939618,328.60603182278,0.0356556365083138,"Fe-lim",0.0101234205,0.102271475,0.76263714,0.12496789,"Subtropical",0.958814777719265
"1168","P18",2016-12-18,2016,18,12,-17,-103,17,5,157.398873527906,25.0128008192524,6.29273285568066,5.05878317920995,3.21938772659425,1.8393954526157,3.074,0.4885,19.53,0.1,0.01,0.344,25.6,124,585.277777777778,NA,40.686112939618,NA,0.0356556365083138,"Fe-lim",0.014771077,0.1655275,0.7296276,0.09007377,"Subtropical",0.956304755963035
"1169","P18",2016-12-18,2016,18,12,-17.497,-103,17.497,5,129.326513213981,21.227621483376,6.09236947791165,4.86234031668315,3.05530323379932,1.80703708288382,3.034,0.498,23.46,NA,NA,NA,NA,NA,654.074074074074,NA,40.686112939618,NA,0.0356556365083138,"Fe-lim",0.01777793,0.19147655,0.7204837,0.07026184,"Subtropical",0.953732694359729
"1170","P18",2016-12-18,2016,18,12,-17.533,-103,17.533,5,136.773136773137,22.4406224406224,6.0948905109489,4.91832361728819,3.11087281826546,1.80745079902273,3.34,0.548,24.42,NA,NA,NA,NA,NA,661.759259259259,0.08923695,47.6930950744579,281.108030806864,0.0353332393355776,"Fe-lim",0.01777793,0.19147655,0.7204837,0.07026184,"Subtropical",0.953543598463043
"1171","P18",2016-12-19,2016,19,12,-19,-103,19,5,178.059762586983,25.1841997544003,7.07029662738724,5.18211923881308,3.22621680400152,1.95590243481156,1.74,0.2461,9.772,0,0,0.304,25.1,181,727.152777777778,0.02664202,38.3994769570059,462.623950798456,0.0350294811777285,"Fe-lim",0.013665312,0.091304265,0.8319598,0.06307069,"Subtropical",0.945518575599317
"1172","P18",2016-12-19,2016,19,12,-19.5,-103,19.5,5,172.115384615385,23.6826923076923,7.2675598863175,5.14816509268747,3.16474449897917,1.98342059370831,1.79,0.2463,10.4,NA,NA,NA,NA,NA,693.472222222222,0.032479215,38.3994769570059,425.498957889693,0.0350294811777285,"Fe-lim",0.009821779,0.042917013,0.8778666,0.06939464,"Subtropical",0.942641491092178
"1173","P18",2016-12-19,2016,19,12,-19.725,-103,19.725,5,139.638009049774,21.683257918552,6.43989983305509,4.9390534243994,3.07654043827753,1.86251298612187,1.543,0.2396,11.05,NA,NA,NA,NA,NA,735.833333333333,0.029230034,60.8566041068449,363.848957745248,0.0358801684541277,"Fe-lim",0.009821779,0.042917013,0.8778666,0.06939464,"Subtropical",0.941323369641545
"1174","P18",2016-12-19,2016,19,12,-20,-103,20,5,135.847382431233,18.9174800354925,7.18105065666041,4.911532067606,2.94008636424,1.97144570336599,1.531,0.2132,11.27,0,0.01,0.398,25.2,199,715.787037037037,0.029325826,60.8566041068449,353.638636974488,0.0358801684541277,"Fe-lim",0.009821779,0.042917013,0.8778666,0.06939464,"Subtropical",0.939692620785908
"1175","P18",2016-12-20,2016,20,12,-21.065,-103,21.065,5,156.616671768187,20.4468931741659,7.65968063872255,5.05380123873425,3.01783094792367,2.03597029081059,1.535,0.2004,9.801,NA,NA,NA,NA,NA,712.361111111111,NA,26.1772855290942,NA,0.0368806063836269,"Fe-lim",0.004721735,0.0085587725,0.92915756,0.057561923,"Subtropical",0.933173270278998
"1176","P18",2016-12-20,2016,20,12,-21.5,-103,21.5,5,152.884227511093,22.5090762404195,6.7921146953405,5.02968095202937,3.11391861633421,1.91576233569516,1.516,0.2232,9.916,NA,NA,NA,NA,NA,692.893518518518,NA,26.1772855290942,NA,0.0368806063836269,"Fe-lim",0.0031730358,0.0032821577,0.9587976,0.034747284,"Subtropical",0.930417567982025
"1177","P18",2016-12-20,2016,20,12,-21.956,-103,21.956,5,144.452412662637,20.612642147321,7.00795228628231,4.97295012917939,3.02590458403276,1.94704554514663,1.41,0.2012,9.761,NA,NA,NA,NA,NA,733.865740740741,0.028436983,21.2695928922573,561.716188297399,0.0386609776961144,"Fe-lim",0.0031730358,0.0032821577,0.9587976,0.034747284,"Subtropical",0.927471258352146
"1178","P18",2016-12-20,2016,20,12,-21.999,-103,21.999,5,173.522727272727,24.875,6.97578803106441,5.15630858373447,3.21386328304466,1.94244530068982,1.527,0.2189,8.8,NA,NA,NA,NA,NA,712.800925925926,0.028638612,21.2695928922573,545.172725084824,0.0386609776961144,"Fe-lim",0.0031730358,0.0032821577,0.9587976,0.034747284,"Subtropical",0.927190392544024
"1179","P18",2016-12-21,2016,21,12,-23.27,-103,23.27,5,152.101400933956,20.9695352457194,7.25344644750795,5.02454740983398,3.04307068185084,1.98147672798314,1.368,0.1886,8.994,NA,NA,NA,NA,NA,682.546296296296,NA,39.7508856697456,NA,0.0407770359748261,"Fe-lim",0.0049912045,0.00491424,0.9604001,0.029694442,"Subtropical",0.918653362575817
"1180","P18",2016-12-21,2016,21,12,-23.5,-103,23.5,5,164.8033126294,22.9813664596273,7.17117117117117,5.1047527181799,3.13468373364785,1.97006898453205,1.194,0.1665,7.245,0,0.01,0.298,24.5,188,704.837962962963,NA,39.7508856697456,NA,0.0407770359748261,"Fe-lim",0.0062819086,0.008368988,0.9481041,0.037245013,"Subtropical",0.917060074385124
"1181","P18",2017-01-01,2017,1,1,-23.9,-103,23.9,5,202.213001383126,27.2199170124481,7.42886178861789,5.30932160413905,3.30394894844748,2.00537265569157,1.462,0.1968,7.23,NA,NA,NA,NA,NA,702.384259259259,0.015613141,17.8841752044741,588.521941528936,0.0426234219581545,"Fe-lim",0.0076311906,0.007898935,0.939477,0.044992846,"Subtropical",0.914253955234264
"1182","P18",2017-01-01,2017,1,1,-24.5,-102.33,24.5,5,161.713173264114,20.2076573653472,8.00256904303147,5.08582423057532,3.00606161006787,2.07976262050745,1.246,0.1557,7.705,NA,NA,NA,NA,NA,698.402777777778,0.0155406175,22.3654945196089,561.022736800236,0.0408187484874922,"Fe-lim",0.011001835,0.009854667,0.9126097,0.06653379,"Subtropical",0.909961270876543
"1183","P18",2017-01-01,2017,1,1,-24.737,-101.94,24.737,5,175.035063113604,28.5413744740533,6.13267813267813,5.16498631450317,3.35135477045645,1.81363154404672,1.248,0.2035,7.13,NA,NA,NA,NA,NA,689.837962962963,0.015116946,46.8814458766358,446.598398114033,0.0421695663455068,"Fe-lim",0.013782856,0.011887832,0.8858122,0.08851712,"Subtropical",0.908238141329757
"1184","P18",2017-01-02,2017,2,1,-25.891,-101.5,25.891,5,177.94836008374,21.5491974877879,8.25777202072539,5.18149339631239,3.07033857631054,2.11115482000185,1.275,0.1544,7.165,NA,NA,NA,NA,NA,566.319444444444,NA,14.4042904418009,NA,0.0418209742896192,"Fe-lim",0.012744692,0.011692648,0.8911895,0.084373154,"Subtropical",0.899626380521519
"1185","P18",2017-01-02,2017,2,1,-26.008,-101.5,26.008,5,180.405878236529,24.0447865640308,7.50291036088475,5.19520919155736,3.17991819816832,2.01529099338903,1.289,0.1718,7.145,NA,NA,NA,NA,NA,568.194444444444,0.012238187,14.4042904418009,499.202647090004,0.0418209742896192,"Fe-lim",0.010078542,0.009047228,0.9169369,0.063937366,"Subtropical",0.898732829379282
"1186","P18",2017-01-02,2017,2,1,-26.5,-101.5,26.5,5,192.488976737114,25.2394708833815,7.62650602409639,5.26003888838491,3.22840907403733,2.03162981434758,1.266,0.166,6.577,NA,NA,NA,NA,NA,597.430555555556,0.016902776,14.4042904418009,515.169424854357,0.0418209742896192,"Fe-lim",0.010078542,0.009047228,0.9169369,0.063937366,"Subtropical",0.894934361602025
"1187","P18",2017-01-02,2017,2,1,-26.979,-101.5,26.979,5,189.139206455952,23.369199731002,8.09352517985611,5.24248328604061,3.15141890453278,2.09106438150783,1.125,0.139,5.948,NA,NA,NA,NA,NA,655.694444444444,0.01675278,19.4829357132019,538.011795584287,0.0426746821917678,"Fe-lim",0.011394334,0.00782245,0.9215279,0.05925527,"Subtropical",0.891172860546249
"1188","P18",2017-01-03,2017,3,1,-28,-101.5,28,5,209.520616828696,25.796178343949,8.12215724496426,5.34482214420379,3.25022635475228,2.09459578945151,1.25,0.1539,5.966,NA,NA,NA,NA,NA,680.671273148148,0.016826363,22.1662831301276,543.868229916444,0.043389242879277,"Fe-lim",0.0103324065,0.0083580585,0.93326217,0.048047367,"Subtropical",0.882947592858927
"1189","P18",2017-01-03,2017,3,1,-28.336,-102.06,28.336,5,204.587935429057,25.1996601529312,8.11867835468645,5.32099788515653,3.22683050843165,2.09416737672488,1.204,0.1483,5.885,NA,NA,NA,NA,NA,665.347222222222,0.015398701,19.3343300319342,550.415425588954,0.0450243471612488,"Fe-lim",0.009238564,0.012065781,0.9430245,0.035671078,"Subtropical",0.880179301322565
"1190","P18",2017-01-03,2017,3,1,-28.499,-102.33,28.499,5,191.267456248895,24.7834541276295,7.71754636233952,5.25367274304541,3.21017625823947,2.04349648480594,1.082,0.1402,5.657,NA,NA,NA,NA,NA,631.458333333333,NA,19.3343300319342,NA,0.0450243471612488,"Fe-lim",0.009238564,0.012065781,0.9430245,0.035671078,"Subtropical",0.878825440519535
"1191","P18",2017-01-03,2017,3,1,-29.01,-102.6,29.01,5,180.351669624133,26.455879980642,6.81707317073171,5.19490866499526,3.27547843910442,1.91943022589085,1.118,0.164,6.199,NA,NA,NA,NA,NA,635.787037037037,0.014920992,17.6312332298789,535.752962099157,0.0471909962327377,"Fe-lim",0.0096297525,0.017565824,0.94286597,0.029938504,"Subtropical",0.874535078577419
"1192","P18",2017-01-04,2017,4,1,-30,-103,30,5,202.762619372442,28.4106412005457,7.13685474189676,5.31203593210643,3.34676376514839,1.96527216695804,1.189,0.1666,5.864,NA,NA,NA,NA,NA,700.138888888889,0.01799493,18.6712921596853,575.78268235376,0.0469490602394984,"Fe-lim",0.00578446,0.0115881935,0.9668991,0.015728252,"Subtropical",0.866025403784439
"1193","P18",2017-01-04,2017,4,1,-30.429,-103,30.429,5,182.38232177993,24.9886484032087,7.29860690490612,5.20610515287701,3.21842165787833,1.98768349499867,1.205,0.1651,6.607,NA,NA,NA,NA,NA,682.337962962963,0.01645637,18.6712921596853,565.138158134203,0.0469490602394984,"Fe-lim",0.003614488,0.0076579493,0.9798899,0.008837657,"Subtropical",0.862257432033423
"1194","P18",2017-01-04,2017,4,1,-30.5,-103,30.5,5,254.376776896603,38.7700134670058,6.56117329216519,5.53881654151537,3.65764709903913,1.88116944247624,1.7,0.2591,6.683,0,0.01,0.133,22,165,672.800925925926,0.017211376,18.6712921596853,555.276367454398,0.0469490602394984,"Fe-lim",0.003614488,0.0076579493,0.9798899,0.008837657,"Subtropical",0.861629160441526
"1195","P18",2017-01-04,2017,4,1,-31,-103,31,5,199.607329842932,30.8573298429319,6.46871686108165,5.29635208586308,3.42937431833514,1.86697776752795,1.22,0.1886,6.112,NA,NA,NA,NA,NA,689.074074074074,0.021436706,10.4564448733037,611.362011377079,0.0467071242460371,"Fe-lim",0.00278626,0.007413259,0.98494977,0.004850708,"Subtropical",0.857167300702112
"1196","P18",2017-01-05,2017,5,1,-32,-103,32,5,349.299809038829,45.448758752387,7.68557422969188,5.8559306051159,3.81658551007205,2.03934509504384,2.195,0.2856,6.284,0,0,0.165,21.6,178,702.430555555556,0.02082254,14.7582454909016,595.326284416343,0.0460657965550837,"Fe-lim",0.0047710952,0.018935729,0.97411245,0.0021807167,"Subtropical",0.848048096156426
"1197","P18",2017-01-05,2017,5,1,-32.26,-103,32.26,5,173.829201101928,24.6280991735537,7.05816554809843,5.15807321426445,3.20388803390271,1.95418518036174,1.262,0.1788,7.26,NA,NA,NA,NA,NA,729.953703703704,0.01947456,14.7582454909016,621.467529689695,0.0460657965550837,"Fe-lim",0.009797451,0.05016552,0.93822396,0.001813071,"Subtropical",0.845634675520883
"1198","P18",2017-01-05,2017,5,1,-32.5,-103,32.5,5,146.617466174662,20.4428044280443,7.17208182912154,4.98782692406558,3.01763095886163,1.97019596520395,1.192,0.1662,8.13,NA,NA,NA,NA,NA,638.888888888889,0.022249456,14.7582454909016,538.978591938813,0.0460657965550837,"Fe-lim",0.009797451,0.05016552,0.93822396,0.001813071,"Subtropical",0.843391445812886
"1199","P18",2017-01-05,2017,5,1,-33.002,-103,33.002,5,147.246376811594,22.2898550724638,6.60598179453836,4.99210721653521,3.10413164546833,1.88797557106688,1.524,0.2307,10.35,NA,NA,NA,NA,NA,652.546261574074,NA,18.9635948163253,NA,0.0448017206544638,"Fe-lim",0.01737828,0.10939245,0.8725342,0.0006951374,"Subtropical",0.838651555945689
"1200","P18",2017-01-06,2017,6,1,-34,-103,34,5,163.551401869159,24.3330501274427,6.7213687150838,5.0971273254497,3.19183551381431,1.90529181163539,1.925,0.2864,11.77,NA,NA,NA,NA,NA,550.99537037037,NA,NA,NA,0.043537641116087,"Fe-lim",0.027356345,0.1854862,0.7870352,0.00012223181,"Subtropical",0.829037572555042
"1201","P18",2017-01-06,2017,6,1,-34.5,-103,34.5,5,157.618437900128,24.7375160051216,6.37163561076605,5.06017716233286,3.20832095792682,1.85185620440604,2.462,0.3864,15.62,NA,NA,NA,NA,NA,524.675925925926,NA,NA,NA,0.043537641116087,"Fe-lim",0.038918614,0.25452372,0.7065531,4.5345955e-06,"Subtropical",0.824126188622016
"1202","P18",2017-01-06,2017,6,1,-34.829,-103,34.829,5,129.230769230769,20.6381766381766,6.26173384870237,4.86159971493577,3.02714259553744,1.83445711939833,2.268,0.3622,17.55,NA,NA,NA,NA,NA,610.347222222222,NA,25.2542027708026,NA,0.0439359896753366,"Fe-lim",0.049808692,0.28618044,0.6640108,2.1806885e-08,"Subtropical",0.820860239869288
"1203","P18",2017-01-06,2017,6,1,-35,-103,35,5,147.252747252747,23.8288027761712,6.17961165048544,4.99215047942215,3.17089504965433,1.82125542976783,2.546,0.412,17.29,NA,NA,NA,NA,NA,604.328703703704,0.055789072,25.2542027708026,400.438812011632,0.0439359896753366,"Fe-lim",0.049808692,0.28618044,0.6640108,2.1806885e-08,"Subtropical",0.819152044288992
"1204","P18",2017-01-07,2017,7,1,-36.041,-103,36.041,5,154.694960212202,26.2228116710875,5.89925146672061,5.04145517923453,3.26662970641889,1.77482547281564,2.916,0.4943,18.85,NA,NA,NA,NA,NA,537.129594907407,NA,15.1372571358383,NA,0.0454257897566368,"Fe-lim",0.10381843,0.42024302,0.47593856,3.021755e-09,"Subtropical",0.808596176971636
"1205","P18",2017-01-07,2017,7,1,-36.5,-103,36.5,5,122.458754656732,20.5109100585418,5.9704203425013,4.80777427660999,3.02095694255489,1.7868173340551,2.301,0.3854,18.79,NA,NA,NA,NA,NA,528.773113425926,NA,15.1372571358383,NA,0.0454257897566368,"Fe-lim",0.10381843,0.42024302,0.47593856,3.021755e-09,"Subtropical",0.803856860617217
"1206","P18",2017-01-07,2017,7,1,-36.92,-103,36.92,5,146.920289855072,24.7826086956522,5.92836257309941,4.98989019382641,3.21014214489945,1.77974804892696,2.433,0.4104,16.56,NA,NA,NA,NA,NA,478.055555555556,NA,25.3912464360862,NA,0.046915589837937,"Fe-lim",0.20415796,0.48330423,0.31253785,6.6543804e-10,"Subtropical",0.799475023575222
"1207","P18",2017-01-08,2017,8,1,-37,-103,37,5,111.975190839695,19.1698473282443,5.84121453459433,4.71827733639818,2.95333859292799,1.76493874347019,2.347,0.4018,20.96,1.5,0.04,0.341,19.6,2.68,474.884259259259,0.06248238,25.3912464360862,308.154863962623,0.046915589837937,"Fe-lim",0.20415796,0.48330423,0.31253785,6.6543804e-10,"Subtropical",0.798635510047293
"1208","P18",2017-01-08,2017,8,1,-38.236,-103,38.236,5,148.827952233525,24.7014595311809,6.02506714413608,5.00279095578895,3.20686233221938,1.79592862356957,3.365,0.5585,22.61,NA,NA,NA,NA,NA,500.555555555556,0.095091045,23.3228140196054,312.364487618754,0.048847994440715,"Fe-lim",0.17459416,0.71333104,0.11207486,5.992202e-11,"Subtropical",0.785468180624685
"1209","P18",2017-01-08,2017,8,1,-38.5,-103,38.5,5,129.003267973856,22.5,5.73347857661583,4.85983773717146,3.11351530921037,1.74632242796109,3.158,0.5508,24.48,NA,NA,NA,NA,NA,464.375,NA,23.3228140196054,NA,0.048847994440715,"Fe-lim",0.17459416,0.71333104,0.11207486,5.992202e-11,"Subtropical",0.782608156852414
"1210","P18",2017-01-08,2017,8,1,-38.943,-103,38.943,5,127.728482697427,21.455190771961,5.95326716294458,4.84990678200055,3.06596661012901,1.78394017187154,2.879,0.4836,22.54,NA,NA,NA,NA,NA,465.87962962963,NA,22.2111483657679,NA,0.0508778468417681,"Fe-lim",0.11472575,0.8710745,0.014199724,5.421674e-12,"Subtropical",0.777771648416081
"1211","P18",2017-01-08,2017,8,1,-39.077,-103,39.077,5,119.789983844911,20.4159935379645,5.86745796241345,4.78574007488148,3.01631859064413,1.76942148423735,2.966,0.5055,24.76,NA,NA,NA,NA,NA,496.967592592593,0.08250606,22.2111483657679,324.375859543443,0.0508778468417681,"Fe-lim",0.11472575,0.8710745,0.014199724,5.421674e-12,"Subtropical",0.776299514027778
"1212","P18",2017-01-09,2017,9,1,-40.02,-103,40.02,5,127.570518653321,21.3466787989081,5.97612958226769,4.84866929917901,3.06089616780385,1.78777313137516,2.804,0.4692,21.98,NA,NA,NA,NA,NA,537.314814814815,NA,29.2191564260108,NA,0.0529380064246965,"Fe-lim",0.04640261,0.95350194,9.550268e-05,9.284072e-13,"Subtropical",0.765820021249838
"1213","P18",2017-01-09,2017,9,1,-40.5,-103,40.5,5,125.639658848614,22.046908315565,5.69874274661509,4.83341795935805,3.09317237961614,1.74024557974191,2.357,0.4136,18.76,NA,NA,NA,NA,NA,536.412037037037,NA,29.2191564260108,NA,0.0529380064246965,"Fe-lim",0.04640261,0.95350194,9.550268e-05,9.284072e-13,"Subtropical",0.760405965600031
"1214","P18",2017-01-09,2017,9,1,-40.678,-103,40.678,5,152.914285714286,25.9371428571429,5.8955717118308,5.02987754031865,3.25567602853295,1.7742015117857,2.676,0.4539,17.5,NA,NA,NA,NA,NA,500.694444444444,NA,29.159113275892,NA,0.0553731600783092,"Fe-lim",0.053372316,0.946616,1.1693131e-05,4.304887e-13,"Subtropical",0.758384668116061
"1215","P18",2017-01-09,2017,9,1,-40.999,-103,40.999,5,149.207873259722,23.9798367738838,6.22222222222222,5.00534045621466,3.17721334281573,1.82812711339893,3.108,0.4995,20.83,7.9,0.21,0.779,15.4,3.77,574.328680555555,NA,29.159113275892,NA,0.0553731600783092,"Fe-lim",0.053372316,0.946616,1.1693131e-05,4.304887e-13,"Subtropical",0.754721030497966
"1216","P18",2017-01-10,2017,10,1,-42,-103,42,5,141.167040718179,23.3824943892273,6.03729603729604,4.94994387513604,3.15198763937048,1.79795623576557,4.403,0.7293,31.19,8.9,0.21,0.943,13,3.67,528.842592592593,NA,27.9569670716354,NA,0.0578083137321439,"Fe-lim",0.0566024,0.9433968,7.712252e-07,2.0390402e-13,"Subtropical",0.743144825477394
"1217","P18",2017-01-10,2017,10,1,-42,-103,42,5,141.167040718179,23.3824943892273,6.03729603729604,4.94994387513604,3.15198763937048,1.79795623576557,4.403,0.7293,31.19,8.9,0.21,0.943,13.6,3.67,528.842592592593,NA,27.9569670716354,NA,0.0578083137321439,"Fe-lim",0.0566024,0.9433968,7.712252e-07,2.0390402e-13,"Subtropical",0.743144825477394
"1218","P18",2017-01-10,2017,10,1,-42.499,-103,42.499,5,144.393139841689,23.4597625329815,6.15492759735695,4.97253971730864,3.1552867209653,1.81725299634334,4.378,0.7113,30.32,NA,NA,NA,NA,NA,574.583298611111,0.11636723,27.9569670716354,315.61815178566,0.0578083137321439,"Fe-lim",0.05184785,0.94815207,1.0930284e-07,5.3413757e-13,"Subtropical",0.737289127971347
"1219","P18",2017-01-10,2017,10,1,-42.5,-103,42.5,5,149.313223808241,23.0595206032858,6.47512263489839,5.00604627268075,3.13807872552186,1.86796754715889,5.544,0.8562,37.13,NA,NA,NA,NA,NA,574.583298611111,0.11636723,27.9569670716354,315.61815178566,0.0578083137321439,"Fe-lim",0.05184785,0.94815207,1.0930284e-07,5.3413757e-13,"Subtropical",0.737277336810124
"1220","P18",2017-01-10,2017,10,1,-43,-103,43,5,190.150868203814,30.401366353544,6.25468164794007,5.24781780025296,3.4144875532424,1.83333024701055,6.68,1.068,35.13,10.6,0.22,0.966,12.8,2.68,576.643518518519,0.09856026,33.5212741677097,298.134930647147,0.0606597443035817,"Fe-lim",0.033330787,0.9666691,4.776876e-08,3.6086997e-12,"Subtropical",0.73135370161917
